SITE_GAW_ID,DATE,DATE,DATE,TIME,TIME,TIME,END_YEAR,END_MONTH,END_DAY,END_HOUR,END_MIN,END_SEC,CH4_VALUE,CH4_VALUE_UNC,CH4_NVALUE,LAT,LONG,ALT,ELEVATION,INTAKE,QC_Flag
CVO,2020,04,28,20,0,0,-999,-9,-9,-9,-9,-9,1922.69,0.406,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,04,28,21,0,0,-999,-9,-9,-9,-9,-9,1923.48,0.339,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,04,28,22,0,0,-999,-9,-9,-9,-9,-9,1923.28,0.297,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,04,28,23,0,0,-999,-9,-9,-9,-9,-9,1922.66,0.343,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,04,29,00,0,0,-999,-9,-9,-9,-9,-9,1923.16,0.365,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,04,29,01,0,0,-999,-9,-9,-9,-9,-9,1923.71,0.610,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,04,29,02,0,0,-999,-9,-9,-9,-9,-9,1924.6,0.853,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,04,29,03,0,0,-999,-9,-9,-9,-9,-9,1921.23,1.014,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,04,29,04,0,0,-999,-9,-9,-9,-9,-9,1919.37,0.850,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,04,29,05,0,0,-999,-9,-9,-9,-9,-9,1917.66,0.348,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,04,29,06,0,0,-999,-9,-9,-9,-9,-9,1916.9,0.561,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,04,29,07,0,0,-999,-9,-9,-9,-9,-9,1916.27,0.267,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,04,29,08,0,0,-999,-9,-9,-9,-9,-9,1915.96,0.334,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,04,29,09,0,0,-999,-9,-9,-9,-9,-9,1915.67,0.348,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,04,29,10,0,0,-999,-9,-9,-9,-9,-9,1914.42,0.590,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,04,29,11,0,0,-999,-9,-9,-9,-9,-9,1914.52,0.295,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,04,29,12,0,0,-999,-9,-9,-9,-9,-9,1913.56,0.650,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,04,29,13,0,0,-999,-9,-9,-9,-9,-9,1911.09,0.793,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,04,29,14,0,0,-999,-9,-9,-9,-9,-9,1910.29,0.273,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,04,29,15,0,0,-999,-9,-9,-9,-9,-9,1909.9,0.284,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,04,29,16,0,0,-999,-9,-9,-9,-9,-9,1910.56,0.289,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,04,29,17,0,0,-999,-9,-9,-9,-9,-9,1908.45,8.573,58,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,04,29,18,0,0,-999,-9,-9,-9,-9,-9,1907.82,0.434,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,04,29,19,0,0,-999,-9,-9,-9,-9,-9,1907.83,0.575,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,04,29,20,0,0,-999,-9,-9,-9,-9,-9,1909.05,0.400,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,04,29,21,0,0,-999,-9,-9,-9,-9,-9,1909.69,0.180,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,04,29,22,0,0,-999,-9,-9,-9,-9,-9,1909.6,0.272,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,04,29,23,0,0,-999,-9,-9,-9,-9,-9,1910.2,0.166,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,04,30,00,0,0,-999,-9,-9,-9,-9,-9,1911.08,0.481,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,04,30,01,0,0,-999,-9,-9,-9,-9,-9,1912.24,0.207,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,04,30,02,0,0,-999,-9,-9,-9,-9,-9,1913.08,0.253,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,04,30,03,0,0,-999,-9,-9,-9,-9,-9,1913.81,0.245,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,04,30,04,0,0,-999,-9,-9,-9,-9,-9,1913.98,0.305,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,04,30,05,0,0,-999,-9,-9,-9,-9,-9,1912.85,0.349,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,04,30,06,0,0,-999,-9,-9,-9,-9,-9,1913.3,0.414,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,04,30,07,0,0,-999,-9,-9,-9,-9,-9,1913.84,0.439,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,04,30,08,0,0,-999,-9,-9,-9,-9,-9,1914.84,0.300,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,04,30,09,0,0,-999,-9,-9,-9,-9,-9,1916.8,1.021,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,04,30,10,0,0,-999,-9,-9,-9,-9,-9,1918.17,0.242,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,04,30,11,0,0,-999,-9,-9,-9,-9,-9,1919.05,0.852,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,04,30,12,0,0,-999,-9,-9,-9,-9,-9,1921.36,0.453,59,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,04,30,13,0,0,-999,-9,-9,-9,-9,-9,-999.999,-999.999,0,16.864025,-24.867519,10,17,-999.999,3
CVO,2020,04,30,14,0,0,-999,-9,-9,-9,-9,-9,1924.27,7.376,21,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,04,30,15,0,0,-999,-9,-9,-9,-9,-9,1924.59,0.698,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,04,30,16,0,0,-999,-9,-9,-9,-9,-9,1923.89,0.306,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,04,30,17,0,0,-999,-9,-9,-9,-9,-9,1922.89,0.618,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,04,30,18,0,0,-999,-9,-9,-9,-9,-9,1921.26,0.333,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,04,30,19,0,0,-999,-9,-9,-9,-9,-9,1920.96,0.459,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,04,30,20,0,0,-999,-9,-9,-9,-9,-9,1919.05,0.657,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,04,30,21,0,0,-999,-9,-9,-9,-9,-9,1918.33,0.230,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,04,30,22,0,0,-999,-9,-9,-9,-9,-9,1919.09,0.356,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,04,30,23,0,0,-999,-9,-9,-9,-9,-9,1920.69,0.438,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,05,01,00,0,0,-999,-9,-9,-9,-9,-9,1921.69,0.421,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,05,01,01,0,0,-999,-9,-9,-9,-9,-9,1922.93,0.586,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,05,01,02,0,0,-999,-9,-9,-9,-9,-9,1924.79,0.195,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,05,01,03,0,0,-999,-9,-9,-9,-9,-9,1924.36,0.202,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,05,01,04,0,0,-999,-9,-9,-9,-9,-9,1923.9,0.219,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,05,01,05,0,0,-999,-9,-9,-9,-9,-9,1924.01,0.180,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,05,01,06,0,0,-999,-9,-9,-9,-9,-9,1923.82,0.160,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,05,01,07,0,0,-999,-9,-9,-9,-9,-9,1923.34,0.343,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,05,01,08,0,0,-999,-9,-9,-9,-9,-9,1922.59,0.191,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,05,01,09,0,0,-999,-9,-9,-9,-9,-9,1922.75,0.162,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,05,01,10,0,0,-999,-9,-9,-9,-9,-9,1923.21,0.135,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,05,01,11,0,0,-999,-9,-9,-9,-9,-9,1923.15,0.293,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,05,01,12,0,0,-999,-9,-9,-9,-9,-9,1922.24,0.170,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,05,01,13,0,0,-999,-9,-9,-9,-9,-9,1922.47,0.486,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,05,01,14,0,0,-999,-9,-9,-9,-9,-9,1924.46,0.676,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,05,01,15,0,0,-999,-9,-9,-9,-9,-9,1925.16,0.130,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,05,01,16,0,0,-999,-9,-9,-9,-9,-9,1925.73,0.308,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,05,01,17,0,0,-999,-9,-9,-9,-9,-9,1926.79,0.295,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,05,01,18,0,0,-999,-9,-9,-9,-9,-9,1927.66,0.118,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,05,01,19,0,0,-999,-9,-9,-9,-9,-9,1927.29,0.278,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,05,01,20,0,0,-999,-9,-9,-9,-9,-9,1927.18,0.166,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,05,01,21,0,0,-999,-9,-9,-9,-9,-9,1927.89,0.274,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,05,01,22,0,0,-999,-9,-9,-9,-9,-9,1928.32,0.145,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,05,01,23,0,0,-999,-9,-9,-9,-9,-9,1928.83,0.109,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,05,02,00,0,0,-999,-9,-9,-9,-9,-9,1928.53,0.284,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,05,02,01,0,0,-999,-9,-9,-9,-9,-9,1927.43,0.367,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,05,02,02,0,0,-999,-9,-9,-9,-9,-9,1926.38,0.308,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,05,02,03,0,0,-999,-9,-9,-9,-9,-9,1925.9,0.132,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,05,02,04,0,0,-999,-9,-9,-9,-9,-9,1925.6,0.127,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,05,02,05,0,0,-999,-9,-9,-9,-9,-9,1925.45,0.132,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,05,02,06,0,0,-999,-9,-9,-9,-9,-9,1925.66,0.137,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,05,02,07,0,0,-999,-9,-9,-9,-9,-9,1925.37,0.171,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,05,02,08,0,0,-999,-9,-9,-9,-9,-9,1925.26,0.142,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,05,02,09,0,0,-999,-9,-9,-9,-9,-9,1925.06,0.179,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,05,02,10,0,0,-999,-9,-9,-9,-9,-9,1924.66,0.366,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,05,02,11,0,0,-999,-9,-9,-9,-9,-9,1923.8,0.188,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,05,02,12,0,0,-999,-9,-9,-9,-9,-9,1922.69,0.455,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,05,02,13,0,0,-999,-9,-9,-9,-9,-9,1920.65,0.661,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,05,02,14,0,0,-999,-9,-9,-9,-9,-9,1919.14,0.456,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,05,02,15,0,0,-999,-9,-9,-9,-9,-9,1918.29,0.231,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,05,02,16,0,0,-999,-9,-9,-9,-9,-9,1917.56,0.339,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,05,02,17,0,0,-999,-9,-9,-9,-9,-9,1916.76,0.218,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,05,02,18,0,0,-999,-9,-9,-9,-9,-9,1916.41,0.109,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,05,02,19,0,0,-999,-9,-9,-9,-9,-9,1916.51,0.140,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,05,02,20,0,0,-999,-9,-9,-9,-9,-9,1916.04,0.163,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,05,02,21,0,0,-999,-9,-9,-9,-9,-9,1915.85,0.169,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,05,02,22,0,0,-999,-9,-9,-9,-9,-9,1916.37,0.161,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,05,02,23,0,0,-999,-9,-9,-9,-9,-9,1916.42,0.145,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,05,03,00,0,0,-999,-9,-9,-9,-9,-9,1916.21,0.137,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,05,03,01,0,0,-999,-9,-9,-9,-9,-9,1916.87,0.179,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,05,03,02,0,0,-999,-9,-9,-9,-9,-9,1916.91,0.159,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,05,03,03,0,0,-999,-9,-9,-9,-9,-9,1916.6,0.199,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,05,03,04,0,0,-999,-9,-9,-9,-9,-9,1916.94,0.282,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,05,03,05,0,0,-999,-9,-9,-9,-9,-9,1917.32,0.131,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,05,03,06,0,0,-999,-9,-9,-9,-9,-9,1917.49,0.316,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,05,03,07,0,0,-999,-9,-9,-9,-9,-9,1918,0.135,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,05,03,08,0,0,-999,-9,-9,-9,-9,-9,1918.29,0.214,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,05,03,09,0,0,-999,-9,-9,-9,-9,-9,1918.42,0.124,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,05,03,10,0,0,-999,-9,-9,-9,-9,-9,1917.81,0.181,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,05,03,11,0,0,-999,-9,-9,-9,-9,-9,1917.4,0.381,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,05,03,12,0,0,-999,-9,-9,-9,-9,-9,1916.55,0.200,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,05,03,13,0,0,-999,-9,-9,-9,-9,-9,1915.88,0.217,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,05,03,14,0,0,-999,-9,-9,-9,-9,-9,1914.81,0.362,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,05,03,15,0,0,-999,-9,-9,-9,-9,-9,1913.7,0.377,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,05,03,16,0,0,-999,-9,-9,-9,-9,-9,1912.82,0.353,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,05,03,17,0,0,-999,-9,-9,-9,-9,-9,1912.27,0.152,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,05,03,18,0,0,-999,-9,-9,-9,-9,-9,1911.97,0.189,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,05,03,19,0,0,-999,-9,-9,-9,-9,-9,1911.86,0.185,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,05,03,20,0,0,-999,-9,-9,-9,-9,-9,1911.8,0.220,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,05,03,21,0,0,-999,-9,-9,-9,-9,-9,1912.93,0.404,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,05,03,22,0,0,-999,-9,-9,-9,-9,-9,1913.54,0.132,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,05,03,23,0,0,-999,-9,-9,-9,-9,-9,1913.67,0.159,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,05,04,00,0,0,-999,-9,-9,-9,-9,-9,1914.41,0.204,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,05,04,01,0,0,-999,-9,-9,-9,-9,-9,1914.84,0.408,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,05,04,02,0,0,-999,-9,-9,-9,-9,-9,1915.4,0.171,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,05,04,03,0,0,-999,-9,-9,-9,-9,-9,1915.69,0.304,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,05,04,04,0,0,-999,-9,-9,-9,-9,-9,1916,0.137,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,05,04,05,0,0,-999,-9,-9,-9,-9,-9,1916.04,0.124,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,05,04,06,0,0,-999,-9,-9,-9,-9,-9,1915.7,0.151,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,05,04,07,0,0,-999,-9,-9,-9,-9,-9,1915.74,0.178,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,05,04,08,0,0,-999,-9,-9,-9,-9,-9,1915.74,0.128,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,05,04,09,0,0,-999,-9,-9,-9,-9,-9,1915.63,0.209,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,05,04,10,0,0,-999,-9,-9,-9,-9,-9,1915.21,0.214,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,05,04,11,0,0,-999,-9,-9,-9,-9,-9,1914.67,0.173,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,05,04,12,0,0,-999,-9,-9,-9,-9,-9,1914.33,0.219,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,05,04,13,0,0,-999,-9,-9,-9,-9,-9,1914.03,0.207,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,05,04,14,0,0,-999,-9,-9,-9,-9,-9,1913.55,0.281,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,05,04,15,0,0,-999,-9,-9,-9,-9,-9,1912.68,0.396,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,05,04,16,0,0,-999,-9,-9,-9,-9,-9,1911.85,0.247,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,05,04,17,0,0,-999,-9,-9,-9,-9,-9,1911.15,0.349,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,05,04,18,0,0,-999,-9,-9,-9,-9,-9,1913.17,1.155,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,05,04,19,0,0,-999,-9,-9,-9,-9,-9,1915.05,0.950,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,05,04,20,0,0,-999,-9,-9,-9,-9,-9,1916.43,0.916,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,05,04,21,0,0,-999,-9,-9,-9,-9,-9,1914.99,0.592,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,05,04,22,0,0,-999,-9,-9,-9,-9,-9,1916.31,0.978,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,05,04,23,0,0,-999,-9,-9,-9,-9,-9,1917.51,0.352,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,05,05,00,0,0,-999,-9,-9,-9,-9,-9,1917.64,0.400,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,05,05,01,0,0,-999,-9,-9,-9,-9,-9,1917.86,0.447,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,05,05,02,0,0,-999,-9,-9,-9,-9,-9,1917.24,0.774,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,05,05,03,0,0,-999,-9,-9,-9,-9,-9,1918.82,0.518,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,05,05,04,0,0,-999,-9,-9,-9,-9,-9,1921.53,2.000,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,05,05,05,0,0,-999,-9,-9,-9,-9,-9,1925.31,0.703,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,05,05,06,0,0,-999,-9,-9,-9,-9,-9,1927.53,0.397,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,05,05,07,0,0,-999,-9,-9,-9,-9,-9,1928.76,0.264,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,05,05,08,0,0,-999,-9,-9,-9,-9,-9,1929.79,0.399,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,05,05,09,0,0,-999,-9,-9,-9,-9,-9,1929.94,0.254,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,05,05,10,0,0,-999,-9,-9,-9,-9,-9,1931.11,1.175,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,05,05,11,0,0,-999,-9,-9,-9,-9,-9,1933.73,0.308,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,05,05,12,0,0,-999,-9,-9,-9,-9,-9,1934.77,0.247,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,05,05,13,0,0,-999,-9,-9,-9,-9,-9,1934.88,0.222,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,05,05,14,0,0,-999,-9,-9,-9,-9,-9,1934.56,0.136,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,05,05,15,0,0,-999,-9,-9,-9,-9,-9,1933.91,0.217,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,05,05,16,0,0,-999,-9,-9,-9,-9,-9,1933.68,0.128,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,05,05,17,0,0,-999,-9,-9,-9,-9,-9,1933.38,0.202,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,05,05,18,0,0,-999,-9,-9,-9,-9,-9,1932.89,0.179,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,05,05,19,0,0,-999,-9,-9,-9,-9,-9,1933.03,0.192,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,05,05,20,0,0,-999,-9,-9,-9,-9,-9,1932.92,0.193,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,05,05,21,0,0,-999,-9,-9,-9,-9,-9,1932.38,0.219,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,05,05,22,0,0,-999,-9,-9,-9,-9,-9,1932.42,0.174,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,05,05,23,0,0,-999,-9,-9,-9,-9,-9,1932.59,0.266,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,05,06,00,0,0,-999,-9,-9,-9,-9,-9,1933.02,0.275,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,05,06,01,0,0,-999,-9,-9,-9,-9,-9,1933.8,0.126,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,05,06,02,0,0,-999,-9,-9,-9,-9,-9,1933.87,0.116,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,05,06,03,0,0,-999,-9,-9,-9,-9,-9,1933.87,0.166,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,05,06,04,0,0,-999,-9,-9,-9,-9,-9,1933.42,0.280,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,05,06,05,0,0,-999,-9,-9,-9,-9,-9,1933.03,0.206,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,05,06,06,0,0,-999,-9,-9,-9,-9,-9,1932.25,0.278,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,05,06,07,0,0,-999,-9,-9,-9,-9,-9,1931.44,0.270,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,05,06,08,0,0,-999,-9,-9,-9,-9,-9,1930.79,0.176,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,05,06,09,0,0,-999,-9,-9,-9,-9,-9,1930.48,0.156,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,05,06,10,0,0,-999,-9,-9,-9,-9,-9,1930.67,0.217,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,05,06,11,0,0,-999,-9,-9,-9,-9,-9,1931.23,0.280,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,05,06,12,0,0,-999,-9,-9,-9,-9,-9,1930.9,0.292,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,05,06,13,0,0,-999,-9,-9,-9,-9,-9,1929.65,0.410,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,05,06,14,0,0,-999,-9,-9,-9,-9,-9,1929.56,0.220,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,05,06,15,0,0,-999,-9,-9,-9,-9,-9,1929.71,0.192,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,05,06,16,0,0,-999,-9,-9,-9,-9,-9,1930.26,0.252,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,05,06,17,0,0,-999,-9,-9,-9,-9,-9,1929.74,0.238,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,05,06,18,0,0,-999,-9,-9,-9,-9,-9,1929.18,0.491,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,05,06,19,0,0,-999,-9,-9,-9,-9,-9,1928.3,0.684,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,05,06,20,0,0,-999,-9,-9,-9,-9,-9,1928.22,0.378,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,05,06,21,0,0,-999,-9,-9,-9,-9,-9,1927.93,0.261,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,05,06,22,0,0,-999,-9,-9,-9,-9,-9,1927.75,0.312,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,05,06,23,0,0,-999,-9,-9,-9,-9,-9,1927.41,0.376,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,05,07,00,0,0,-999,-9,-9,-9,-9,-9,1926.45,0.337,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,05,07,01,0,0,-999,-9,-9,-9,-9,-9,1926.49,0.241,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,05,07,02,0,0,-999,-9,-9,-9,-9,-9,1926.38,0.379,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,05,07,03,0,0,-999,-9,-9,-9,-9,-9,1925.45,0.635,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,05,07,04,0,0,-999,-9,-9,-9,-9,-9,1926.93,0.473,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,05,07,05,0,0,-999,-9,-9,-9,-9,-9,1928.04,0.804,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2020,05,07,06,0,0,-999,-9,-9,-9,-9,-9,1928.21,0.528,60,16.864025,-24.867519,10,17,-999.999,0
