These data are made available to the scientific community and public with the understanding that authors of publications 
and presentations will contact the PI to obtain up-to-date information on the latest version of the data during the early stages of their analysis. 
Manuscripts that employ these data should be reviewed by the PI before submission to ensure the quality and limitations of the data are represented.  

Data Disclaimer: Data has undergone extensive quality checks and is available from NOAA-GMD and WDCGG. 
However, there still exists the potential for these data to be modified at the discretion of NOAA/ESRL Global Monitoring Division. 

If you have questions regarding the data in this file, please contact:
Audra McClure-Begley: Audra.mcclure@noaa.gov (303-497-6823)

Please use the following citation for data use: 
McClure-Begley, A., Petropavlovskikh, I., Oltmans, S., (2014) NOAA Global Monitoring Surface Ozone Network.
 Station name, Time start-Time end. National Oceanic and Atmospheric Administration, Earth Systems Research Laboratory Global Monitoring Division. 
 Boulder, CO. DATE ACCESSED http://dx.doi.org/10.7289/V57P8WBF

STN YEAR  MON  DAY  HR  MIN  O3(PPB)
SMO 2013   05  05  10    00    21.91
SMO 2013   05  05  10    05    21.72
SMO 2013   05  05  10    10    21.93
SMO 2013   05  05  10    15    21.57
SMO 2013   05  05  10    20    22.00
SMO 2013   05  05  10    25    22.13
SMO 2013   05  05  10    30    21.84
SMO 2013   05  05  10    35    21.38
SMO 2013   05  05  10    40    21.65
SMO 2013   05  05  10    45    21.43
SMO 2013   05  05  10    50    21.10
SMO 2013   05  05  10    55    21.75
SMO 2013   05  05  11    00    21.91
SMO 2013   05  05  11    05    22.02
SMO 2013   05  05  11    10    21.38
SMO 2013   05  05  11    15    21.48
SMO 2013   05  05  11    20    22.24
SMO 2013   05  05  11    25    21.35
SMO 2013   05  05  11    30    21.63
SMO 2013   05  05  11    35    20.98
SMO 2013   05  05  11    40    20.33
SMO 2013   05  05  11    45    21.19
SMO 2013   05  05  11    50    20.98
SMO 2013   05  05  11    55    21.07
SMO 2013   05  05  12    00    21.06
SMO 2013   05  05  12    05    20.74
SMO 2013   05  05  12    10    20.80
SMO 2013   05  05  12    15    20.94
SMO 2013   05  05  12    20    21.05
SMO 2013   05  05  12    25    21.08
SMO 2013   05  05  12    30    20.98
SMO 2013   05  05  12    35    20.89
SMO 2013   05  05  12    40    20.18
SMO 2013   05  05  12    45    20.73
SMO 2013   05  05  12    50    21.15
SMO 2013   05  05  12    55    20.90
SMO 2013   05  05  13    00    21.28
SMO 2013   05  05  13    05    21.65
SMO 2013   05  05  13    10    21.67
SMO 2013   05  05  13    15    21.61
SMO 2013   05  05  13    20    20.61
SMO 2013   05  05  13    25    21.42
SMO 2013   05  05  13    30    21.41
SMO 2013   05  05  13    35    21.49
SMO 2013   05  05  13    40    21.45
SMO 2013   05  05  13    45    21.16
SMO 2013   05  05  13    50    20.70
SMO 2013   05  05  13    55    21.25
SMO 2013   05  05  14    00    21.24
SMO 2013   05  05  14    05    21.43
SMO 2013   05  05  14    10    21.68
SMO 2013   05  05  14    15    21.99
SMO 2013   05  05  14    20    21.04
SMO 2013   05  05  14    25    21.47
SMO 2013   05  05  14    30    21.80
SMO 2013   05  05  14    35    21.77
SMO 2013   05  05  14    40    21.57
SMO 2013   05  05  14    45    21.65
SMO 2013   05  05  14    50    21.75
SMO 2013   05  05  14    55    21.46
SMO 2013   05  05  15    00    21.95
SMO 2013   05  05  15    05    22.54
SMO 2013   05  05  15    10    21.92
SMO 2013   05  05  15    15    21.61
SMO 2013   05  05  15    20    21.71
SMO 2013   05  05  15    25    22.00
SMO 2013   05  05  15    30    22.13
SMO 2013   05  05  15    35    21.90
SMO 2013   05  05  15    40    21.74
SMO 2013   05  05  15    45    22.73
SMO 2013   05  05  15    50    22.63
SMO 2013   05  05  15    55    23.27
SMO 2013   05  05  16    00    23.03
SMO 2013   05  05  16    05    22.85
SMO 2013   05  05  16    10    21.02
SMO 2013   05  05  16    15    22.44
SMO 2013   05  05  16    20    22.17
SMO 2013   05  05  16    25    22.79
SMO 2013   05  05  16    30    22.87
SMO 2013   05  05  16    35    22.46
SMO 2013   05  05  16    40    22.36
SMO 2013   05  05  16    45    22.57
SMO 2013   05  05  16    50    22.71
SMO 2013   05  05  16    55    22.86
SMO 2013   05  05  17    00    22.55
SMO 2013   05  05  17    05    23.35
SMO 2013   05  05  17    10    22.31
SMO 2013   05  05  17    15    22.39
SMO 2013   05  05  17    20    22.88
SMO 2013   05  05  17    25    22.71
SMO 2013   05  05  17    30    22.61
SMO 2013   05  05  17    35    22.20
SMO 2013   05  05  17    40    22.42
SMO 2013   05  05  17    45    22.34
SMO 2013   05  05  17    50    22.42
SMO 2013   05  05  17    55    21.91
SMO 2013   05  05  18    00    21.24
SMO 2013   05  05  18    05    21.93
SMO 2013   05  05  18    10    21.59
SMO 2013   05  05  18    15    21.11
SMO 2013   05  05  18    20    20.98
SMO 2013   05  05  18    25    19.33
SMO 2013   05  05  18    30    20.34
SMO 2013   05  05  18    35    20.55
SMO 2013   05  05  18    40    22.07
SMO 2013   05  05  18    45    21.46
SMO 2013   05  05  18    50    20.32
SMO 2013   05  05  18    55    20.47
SMO 2013   05  05  19    00    21.46
SMO 2013   05  05  19    05    20.68
SMO 2013   05  05  19    10    20.37
SMO 2013   05  05  19    15    21.59
SMO 2013   05  05  19    20    20.75
SMO 2013   05  05  19    25    19.84
SMO 2013   05  05  19    30    21.00
SMO 2013   05  05  19    35    22.59
SMO 2013   05  05  19    40    22.68
SMO 2013   05  05  19    45    21.68
SMO 2013   05  05  19    50    22.37
SMO 2013   05  05  19    55    22.44
SMO 2013   05  05  20    00    22.80
SMO 2013   05  05  20    05    22.87
SMO 2013   05  05  20    10    23.06
SMO 2013   05  05  20    15    22.88
SMO 2013   05  05  20    20    23.37
SMO 2013   05  05  20    25    23.60
SMO 2013   05  05  20    30    23.64
SMO 2013   05  05  20    35    23.51
SMO 2013   05  05  20    40    24.20
SMO 2013   05  05  20    45    23.80
SMO 2013   05  05  20    50    23.99
SMO 2013   05  05  20    55    24.01
SMO 2013   05  05  21    00    23.59
SMO 2013   05  05  21    05    24.20
SMO 2013   05  05  21    10    24.50
SMO 2013   05  05  21    15    24.14
SMO 2013   05  05  21    20    23.85
SMO 2013   05  05  21    25    23.81
SMO 2013   05  05  21    30    23.43
SMO 2013   05  05  21    35    23.90
SMO 2013   05  05  21    40    24.43
SMO 2013   05  05  21    45    24.75
SMO 2013   05  05  21    50    24.89
SMO 2013   05  05  21    55    25.24
SMO 2013   05  05  22    00    24.66
SMO 2013   05  05  22    05    24.95
SMO 2013   05  05  22    10    23.92
SMO 2013   05  05  22    15    23.44
SMO 2013   05  05  22    20    24.35
SMO 2013   05  05  22    25    23.97
SMO 2013   05  05  22    30    23.72
SMO 2013   05  05  22    35    21.59
SMO 2013   05  05  22    40    23.24
SMO 2013   05  05  22    45    22.91
SMO 2013   05  05  22    50    22.13
SMO 2013   05  05  22    55    23.34
SMO 2013   05  05  23    00    23.51
SMO 2013   05  05  23    05    23.57
SMO 2013   05  05  23    10    23.47
SMO 2013   05  05  23    15    23.12
SMO 2013   05  05  23    20    22.99
SMO 2013   05  05  23    25    21.75
SMO 2013   05  05  23    30    22.38
SMO 2013   05  05  23    35    21.27
SMO 2013   05  05  23    40    21.87
SMO 2013   05  05  23    45    21.45
SMO 2013   05  05  23    50    21.31
SMO 2013   05  05  23    55    21.98
SMO 2013   05  06  00    00    22.31
SMO 2013   05  06  00    05    21.55
SMO 2013   05  06  00    10    22.16
SMO 2013   05  06  00    15    22.65
SMO 2013   05  06  00    20    21.37
SMO 2013   05  06  00    25    21.68
SMO 2013   05  06  00    30    21.76
SMO 2013   05  06  00    35    22.42
SMO 2013   05  06  00    40    21.97
SMO 2013   05  06  00    45    21.78
SMO 2013   05  06  00    50    20.99
SMO 2013   05  06  00    55    20.59
SMO 2013   05  06  01    00    21.60
SMO 2013   05  06  01    05    23.02
SMO 2013   05  06  01    10    22.42
SMO 2013   05  06  01    15    21.35
SMO 2013   05  06  01    20    22.55
SMO 2013   05  06  01    25    22.50
SMO 2013   05  06  01    30    22.56
SMO 2013   05  06  01    35    21.10
SMO 2013   05  06  01    40    21.10
SMO 2013   05  06  01    45    21.84
SMO 2013   05  06  01    50    21.45
SMO 2013   05  06  01    55    20.54
SMO 2013   05  06  02    00    21.30
SMO 2013   05  06  02    05    20.65
SMO 2013   05  06  02    10    20.61
SMO 2013   05  06  02    15    21.11
SMO 2013   05  06  02    20    22.10
SMO 2013   05  06  02    25    20.67
SMO 2013   05  06  02    30    21.22
SMO 2013   05  06  02    35    21.90
SMO 2013   05  06  02    40    21.57
SMO 2013   05  06  02    45    22.46
SMO 2013   05  06  02    50    21.76
SMO 2013   05  06  02    55    22.28
SMO 2013   05  06  03    00    21.76
SMO 2013   05  06  03    05    21.40
SMO 2013   05  06  03    10    22.82
SMO 2013   05  06  03    15    21.65
SMO 2013   05  06  03    20    20.55
SMO 2013   05  06  03    25    19.60
SMO 2013   05  06  03    30    21.11
SMO 2013   05  06  03    35    20.40
SMO 2013   05  06  03    40    20.38
SMO 2013   05  06  03    45    19.29
SMO 2013   05  06  03    50    21.33
SMO 2013   05  06  03    55    20.98
SMO 2013   05  06  04    00    19.84
SMO 2013   05  06  04    05    17.95
SMO 2013   05  06  04    10    21.34
SMO 2013   05  06  04    15    20.94
SMO 2013   05  06  04    20    22.15
SMO 2013   05  06  04    25    22.08
SMO 2013   05  06  04    30    21.48
SMO 2013   05  06  04    35    22.10
SMO 2013   05  06  04    40    21.77
SMO 2013   05  06  04    45    22.13
SMO 2013   05  06  04    50    22.38
SMO 2013   05  06  04    55    22.60
SMO 2013   05  06  05    00    22.06
SMO 2013   05  06  05    05    22.30
SMO 2013   05  06  05    10    22.17
SMO 2013   05  06  05    15    21.86
SMO 2013   05  06  05    20    20.90
SMO 2013   05  06  05    25    22.04
SMO 2013   05  06  05    30    22.30
SMO 2013   05  06  05    35    21.87
SMO 2013   05  06  05    40    21.36
SMO 2013   05  06  05    45    21.75
SMO 2013   05  06  05    50    22.30
SMO 2013   05  06  05    55    22.35
SMO 2013   05  06  06    00    21.85
SMO 2013   05  06  06    05    22.41
SMO 2013   05  06  06    10    22.50
SMO 2013   05  06  06    15    22.31
SMO 2013   05  06  06    20    22.59
SMO 2013   05  06  06    25    22.58
SMO 2013   05  06  06    30    22.27
SMO 2013   05  06  06    35    22.84
SMO 2013   05  06  06    40    22.98
SMO 2013   05  06  06    45    21.89
SMO 2013   05  06  06    50    21.48
SMO 2013   05  06  06    55    21.91
SMO 2013   05  06  07    00    22.28
SMO 2013   05  06  07    05    22.57
SMO 2013   05  06  07    10    22.55
SMO 2013   05  06  07    15    22.12
SMO 2013   05  06  07    20    22.69
SMO 2013   05  06  07    25    22.19
SMO 2013   05  06  07    30    23.00
SMO 2013   05  06  07    35    22.03
SMO 2013   05  06  07    40    22.15
SMO 2013   05  06  07    45    22.45
SMO 2013   05  06  07    50    21.90
SMO 2013   05  06  07    55    22.54
SMO 2013   05  06  08    00    21.99
SMO 2013   05  06  08    05    22.78
SMO 2013   05  06  08    10    22.76
SMO 2013   05  06  08    15    22.62
SMO 2013   05  06  08    20    22.98
SMO 2013   05  06  08    25    22.87
SMO 2013   05  06  08    30    22.92
SMO 2013   05  06  08    35    22.93
SMO 2013   05  06  08    40    23.13
SMO 2013   05  06  08    45    23.33
SMO 2013   05  06  08    50    23.49
SMO 2013   05  06  08    55    22.71
SMO 2013   05  06  09    00    22.49
SMO 2013   05  06  09    05    22.35
SMO 2013   05  06  09    10    23.19
SMO 2013   05  06  09    15    23.15
SMO 2013   05  06  09    20    23.60
SMO 2013   05  06  09    25    23.56
SMO 2013   05  06  09    30    23.90
SMO 2013   05  06  09    35    23.81
SMO 2013   05  06  09    40    24.13
SMO 2013   05  06  09    45    24.61
SMO 2013   05  06  09    50    24.52
SMO 2013   05  06  09    55    24.80
SMO 2013   05  06  10    00    25.06
SMO 2013   05  06  10    05    25.27
SMO 2013   05  06  10    10    25.04
SMO 2013   05  06  10    15    25.13
SMO 2013   05  06  10    20    25.29
SMO 2013   05  06  10    25    24.99
SMO 2013   05  06  10    30    24.67
SMO 2013   05  06  10    35    24.24
SMO 2013   05  06  10    40    24.47
SMO 2013   05  06  10    45    24.79
SMO 2013   05  06  10    50    24.41
SMO 2013   05  06  10    55    24.99
SMO 2013   05  06  11    00    24.98
SMO 2013   05  06  11    05    25.06
SMO 2013   05  06  11    10    25.19
SMO 2013   05  06  11    15    24.86
SMO 2013   05  06  11    20    25.00
SMO 2013   05  06  11    25    24.97
SMO 2013   05  06  11    30    24.98
SMO 2013   05  06  11    35    25.43
SMO 2013   05  06  11    40    25.56
SMO 2013   05  06  11    45    25.63
SMO 2013   05  06  11    50    25.61
SMO 2013   05  06  11    55    26.05
SMO 2013   05  06  12    00    26.29
SMO 2013   05  06  12    05    26.32
SMO 2013   05  06  12    10    26.22
SMO 2013   05  06  12    15    26.52
SMO 2013   05  06  12    20    26.59
SMO 2013   05  06  12    25    26.59
SMO 2013   05  06  12    30    26.75
SMO 2013   05  06  12    35    26.43
SMO 2013   05  06  12    40    26.52
SMO 2013   05  06  12    45    26.34
SMO 2013   05  06  12    50    26.28
SMO 2013   05  06  12    55    26.12
SMO 2013   05  06  13    00    25.35
SMO 2013   05  06  13    05    25.59
SMO 2013   05  06  13    10    25.65
SMO 2013   05  06  13    15    25.08
SMO 2013   05  06  13    20    25.69
SMO 2013   05  06  13    25    25.23
SMO 2013   05  06  13    30    24.82
SMO 2013   05  06  13    35    25.71
SMO 2013   05  06  13    40    25.62
SMO 2013   05  06  13    45    25.47
SMO 2013   05  06  13    50    25.34
SMO 2013   05  06  13    55    25.21
SMO 2013   05  06  14    00    24.77
SMO 2013   05  06  14    05    24.90
SMO 2013   05  06  14    10    23.77
SMO 2013   05  06  14    15    23.39
SMO 2013   05  06  14    20    22.88
SMO 2013   05  06  14    25    24.13
SMO 2013   05  06  14    30    24.18
SMO 2013   05  06  14    35    23.40
SMO 2013   05  06  14    40    24.04
SMO 2013   05  06  14    45    23.86
SMO 2013   05  06  14    50    23.99
SMO 2013   05  06  14    55    24.09
SMO 2013   05  06  15    00    25.02
SMO 2013   05  06  15    05    25.15
SMO 2013   05  06  15    10    25.18
SMO 2013   05  06  15    15    25.40
SMO 2013   05  06  15    20    25.48
SMO 2013   05  06  15    25    25.17
SMO 2013   05  06  15    30    25.53
SMO 2013   05  06  15    35    25.37
SMO 2013   05  06  15    40    25.38
SMO 2013   05  06  15    45    24.93
SMO 2013   05  06  15    50    25.14
SMO 2013   05  06  15    55    24.81
SMO 2013   05  06  16    00    24.80
SMO 2013   05  06  16    05    24.74
SMO 2013   05  06  16    10    24.86
SMO 2013   05  06  16    15    24.87
SMO 2013   05  06  16    20    24.81
SMO 2013   05  06  16    25    24.93
SMO 2013   05  06  16    30    24.60
SMO 2013   05  06  16    35    24.99
SMO 2013   05  06  16    40    24.79
SMO 2013   05  06  16    45    24.62
SMO 2013   05  06  16    50    24.94
SMO 2013   05  06  16    55    24.91
SMO 2013   05  06  17    00    24.97
SMO 2013   05  06  17    05    24.98
SMO 2013   05  06  17    10    24.92
SMO 2013   05  06  17    15    24.86
SMO 2013   05  06  17    20    25.03
SMO 2013   05  06  17    25    25.03
SMO 2013   05  06  17    30    25.06
SMO 2013   05  06  17    35    25.20
SMO 2013   05  06  17    40    25.11
SMO 2013   05  06  17    45    25.19
SMO 2013   05  06  17    50    24.93
SMO 2013   05  06  17    55    24.84
SMO 2013   05  06  18    00    24.43
SMO 2013   05  06  18    05    24.40
SMO 2013   05  06  18    10    23.76
SMO 2013   05  06  18    15    24.18
SMO 2013   05  06  18    20    23.70
SMO 2013   05  06  18    25    24.22
SMO 2013   05  06  18    30    24.17
SMO 2013   05  06  18    35    23.54
SMO 2013   05  06  18    40    23.71
SMO 2013   05  06  18    45    23.97
SMO 2013   05  06  18    50    23.83
SMO 2013   05  06  18    55    23.63
SMO 2013   05  06  19    00    23.63
SMO 2013   05  06  19    05    23.26
SMO 2013   05  06  19    10    23.04
SMO 2013   05  06  19    15    22.89
SMO 2013   05  06  19    20    22.95
SMO 2013   05  06  19    25    22.90
SMO 2013   05  06  19    30    23.07
SMO 2013   05  06  19    35    22.99
SMO 2013   05  06  19    40    22.89
SMO 2013   05  06  19    45    22.60
SMO 2013   05  06  19    50    21.85
SMO 2013   05  06  19    55    22.01
SMO 2013   05  06  20    00    21.97
SMO 2013   05  06  20    05    21.94
SMO 2013   05  06  20    10    22.19
SMO 2013   05  06  20    15    22.73
SMO 2013   05  06  20    20    22.17
SMO 2013   05  06  20    25    22.51
SMO 2013   05  06  20    30    22.57
SMO 2013   05  06  20    35    22.96
SMO 2013   05  06  20    40    22.57
SMO 2013   05  06  20    45    22.96
SMO 2013   05  06  20    50    22.68
SMO 2013   05  06  20    55    22.68
SMO 2013   05  06  21    00    22.74
SMO 2013   05  06  21    05    22.98
SMO 2013   05  06  21    10    22.85
SMO 2013   05  06  21    15    22.80
SMO 2013   05  06  21    20    22.80
SMO 2013   05  06  21    25    23.56
SMO 2013   05  06  21    30    23.53
SMO 2013   05  06  21    35    22.20
SMO 2013   05  06  21    40    22.49
SMO 2013   05  06  21    45    22.26
SMO 2013   05  06  21    50    21.72
SMO 2013   05  06  21    55    19.60
SMO 2013   05  06  22    00    20.26
SMO 2013   05  06  22    05    20.49
SMO 2013   05  06  22    10    20.66
SMO 2013   05  06  22    15    20.57
SMO 2013   05  06  22    20    20.38
SMO 2013   05  06  22    25    19.52
SMO 2013   05  06  22    30    19.70
SMO 2013   05  06  22    35    21.04
SMO 2013   05  06  22    40    21.68
SMO 2013   05  06  22    45    21.87
SMO 2013   05  06  22    50    19.37
SMO 2013   05  06  22    55    18.29
SMO 2013   05  06  23    00    18.71
SMO 2013   05  06  23    05    18.08
SMO 2013   05  06  23    10    18.18
SMO 2013   05  06  23    15    18.93
SMO 2013   05  06  23    20    18.49
SMO 2013   05  06  23    25    18.81
SMO 2013   05  06  23    30    18.30
SMO 2013   05  06  23    35    18.83
SMO 2013   05  06  23    40    18.02
SMO 2013   05  06  23    45    17.76
SMO 2013   05  06  23    50    18.02
SMO 2013   05  06  23    55    18.38
SMO 2013   05  07  02    00    16.27
SMO 2013   05  07  02    05    17.25
SMO 2013   05  07  02    10    17.05
SMO 2013   05  07  02    15    17.09
SMO 2013   05  07  02    20    16.98
SMO 2013   05  07  02    25    17.10
SMO 2013   05  07  02    30    16.60
SMO 2013   05  07  02    35    16.28
SMO 2013   05  07  02    40    17.18
SMO 2013   05  07  02    45    16.62
SMO 2013   05  07  02    50    17.45
SMO 2013   05  07  02    55    17.73
SMO 2013   05  07  03    00    17.13
SMO 2013   05  07  03    05    18.14
SMO 2013   05  07  03    10    17.28
SMO 2013   05  07  03    15    17.65
SMO 2013   05  07  03    20    17.66
SMO 2013   05  07  03    25    17.80
SMO 2013   05  07  03    30    18.09
SMO 2013   05  07  03    35    18.14
SMO 2013   05  07  03    40    18.03
SMO 2013   05  07  03    45    17.78
SMO 2013   05  07  03    50    17.99
SMO 2013   05  07  03    55    17.04
SMO 2013   05  07  04    00    18.08
SMO 2013   05  07  04    05    17.19
SMO 2013   05  07  04    10    17.84
SMO 2013   05  07  04    15    17.85
SMO 2013   05  07  04    20    16.73
SMO 2013   05  07  04    25    17.55
SMO 2013   05  07  04    30    17.70
SMO 2013   05  07  04    35    17.90
SMO 2013   05  07  04    40    17.86
SMO 2013   05  07  04    45    17.75
SMO 2013   05  07  04    50    17.94
SMO 2013   05  07  04    55    18.15
SMO 2013   05  07  05    00    17.89
SMO 2013   05  07  05    05    17.90
SMO 2013   05  07  05    10    17.77
SMO 2013   05  07  05    15    17.87
SMO 2013   05  07  05    20    17.54
SMO 2013   05  07  05    25    18.40
SMO 2013   05  07  05    30    17.93
SMO 2013   05  07  05    35    17.93
SMO 2013   05  07  05    40    18.04
SMO 2013   05  07  05    45    18.00
SMO 2013   05  07  05    50    18.14
SMO 2013   05  07  05    55    17.94
SMO 2013   05  07  06    00    18.00
SMO 2013   05  07  06    05    18.32
SMO 2013   05  07  06    10    17.81
SMO 2013   05  07  06    15    18.20
SMO 2013   05  07  06    20    17.93
SMO 2013   05  07  06    25    18.28
SMO 2013   05  07  06    30    18.12
SMO 2013   05  07  06    35    18.19
SMO 2013   05  07  06    40    18.13
SMO 2013   05  07  06    45    17.93
SMO 2013   05  07  06    50    17.96
SMO 2013   05  07  06    55    17.36
SMO 2013   05  07  07    00    17.35
SMO 2013   05  07  07    05    17.89
SMO 2013   05  07  07    10    17.56
SMO 2013   05  07  07    15    18.03
SMO 2013   05  07  07    20    17.81
SMO 2013   05  07  07    25    17.93
SMO 2013   05  07  07    30    18.28
SMO 2013   05  07  07    35    18.10
SMO 2013   05  07  07    40    18.45
SMO 2013   05  07  07    45    18.22
SMO 2013   05  07  07    50    17.38
SMO 2013   05  07  07    55    18.18
SMO 2013   05  07  08    00    17.99
SMO 2013   05  07  08    05    18.03
SMO 2013   05  07  08    10    17.92
SMO 2013   05  07  08    15    18.05
SMO 2013   05  07  08    20    17.97
SMO 2013   05  07  08    25    17.98
SMO 2013   05  07  08    30    17.77
SMO 2013   05  07  08    35    18.17
SMO 2013   05  07  08    40    18.41
SMO 2013   05  07  08    45    17.81
SMO 2013   05  07  08    50    18.28
SMO 2013   05  07  08    55    18.26
SMO 2013   05  07  09    00    18.36
SMO 2013   05  07  09    05    18.33
SMO 2013   05  07  09    10    18.33
SMO 2013   05  07  09    15    18.33
SMO 2013   05  07  09    20    18.63
SMO 2013   05  07  09    25    18.44
SMO 2013   05  07  09    30    18.60
SMO 2013   05  07  09    35    18.41
SMO 2013   05  07  09    40    18.80
SMO 2013   05  07  09    45    18.76
SMO 2013   05  07  09    50    18.64
SMO 2013   05  07  09    55    18.45
SMO 2013   05  07  10    00    18.28
SMO 2013   05  07  10    05    18.56
SMO 2013   05  07  10    10    18.47
SMO 2013   05  07  10    15    18.61
SMO 2013   05  07  10    20    18.18
SMO 2013   05  07  10    25    18.46
SMO 2013   05  07  10    30    18.58
SMO 2013   05  07  10    35    18.69
SMO 2013   05  07  10    40    18.64
SMO 2013   05  07  10    45    18.56
SMO 2013   05  07  10    50    18.76
SMO 2013   05  07  10    55    18.46
SMO 2013   05  07  11    00    18.60
SMO 2013   05  07  11    05    18.66
SMO 2013   05  07  11    10    18.82
SMO 2013   05  07  11    15    18.82
SMO 2013   05  07  11    20    18.67
SMO 2013   05  07  11    25    18.71
SMO 2013   05  07  11    30    18.56
SMO 2013   05  07  11    35    18.55
SMO 2013   05  07  11    40    18.75
SMO 2013   05  07  11    45    18.55
SMO 2013   05  07  11    50    18.38
SMO 2013   05  07  11    55    18.96
SMO 2013   05  07  12    00    18.63
SMO 2013   05  07  12    05    19.04
SMO 2013   05  07  12    10    18.88
SMO 2013   05  07  12    15    19.44
SMO 2013   05  07  12    20    19.58
SMO 2013   05  07  12    25    19.61
SMO 2013   05  07  12    30    19.62
SMO 2013   05  07  12    35    18.87
SMO 2013   05  07  12    40    19.82
SMO 2013   05  07  12    45    19.34
SMO 2013   05  07  12    50    19.59
SMO 2013   05  07  12    55    19.53
SMO 2013   05  07  13    00    19.46
SMO 2013   05  07  13    05    19.51
SMO 2013   05  07  13    10    19.36
SMO 2013   05  07  13    15    19.41
SMO 2013   05  07  13    20    18.95
SMO 2013   05  07  13    25    19.53
SMO 2013   05  07  13    30    19.79
SMO 2013   05  07  13    35    19.48
SMO 2013   05  07  13    40    19.59
SMO 2013   05  07  13    45    19.38
SMO 2013   05  07  13    50    19.76
SMO 2013   05  07  13    55    19.54
SMO 2013   05  07  14    00    19.63
SMO 2013   05  07  14    05    20.07
SMO 2013   05  07  14    10    19.61
SMO 2013   05  07  14    15    20.21
SMO 2013   05  07  14    20    20.54
SMO 2013   05  07  14    25    20.54
SMO 2013   05  07  14    30    20.84
SMO 2013   05  07  14    35    20.82
SMO 2013   05  07  14    40    20.53
SMO 2013   05  07  14    45    20.38
SMO 2013   05  07  14    50    19.94
SMO 2013   05  07  14    55    20.01
SMO 2013   05  07  15    00    19.77
SMO 2013   05  07  15    05    19.53
SMO 2013   05  07  15    10    19.74
SMO 2013   05  07  15    15    19.54
SMO 2013   05  07  15    20    19.72
SMO 2013   05  07  15    25    19.86
SMO 2013   05  07  15    30    19.72
SMO 2013   05  07  15    35    19.44
SMO 2013   05  07  15    40    19.61
SMO 2013   05  07  15    45    20.17
SMO 2013   05  07  15    50    20.21
SMO 2013   05  07  15    55    20.62
SMO 2013   05  07  16    00    20.30
SMO 2013   05  07  16    05    20.16
SMO 2013   05  07  16    10    20.35
SMO 2013   05  07  16    15    20.06
SMO 2013   05  07  16    20    20.20
SMO 2013   05  07  16    25    20.13
SMO 2013   05  07  16    30    20.42
SMO 2013   05  07  16    35    19.83
SMO 2013   05  07  16    40    20.24
SMO 2013   05  07  16    45    20.10
SMO 2013   05  07  16    50    20.42
SMO 2013   05  07  16    55    19.81
SMO 2013   05  07  17    00    20.42
SMO 2013   05  07  17    05    20.32
SMO 2013   05  07  17    10    20.89
SMO 2013   05  07  17    15    20.97
SMO 2013   05  07  17    20    21.10
SMO 2013   05  07  17    25    21.26
SMO 2013   05  07  17    30    21.27
SMO 2013   05  07  17    35    20.80
SMO 2013   05  07  17    40    21.18
SMO 2013   05  07  17    45    21.12
SMO 2013   05  07  17    50    21.36
SMO 2013   05  07  17    55    20.64
SMO 2013   05  07  18    00    21.19
SMO 2013   05  07  18    05    21.00
SMO 2013   05  07  18    10    20.82
SMO 2013   05  07  18    15    21.07
SMO 2013   05  07  18    20    21.48
SMO 2013   05  07  18    25    20.95
SMO 2013   05  07  18    30    20.04
SMO 2013   05  07  18    35    20.60
SMO 2013   05  07  18    40    19.98
SMO 2013   05  07  18    45    20.89
SMO 2013   05  07  18    50    21.07
SMO 2013   05  07  18    55    20.51
SMO 2013   05  07  19    00    19.56
SMO 2013   05  07  19    05    19.89
SMO 2013   05  07  19    10    20.25
SMO 2013   05  07  19    15    20.12
SMO 2013   05  07  19    20    19.71
SMO 2013   05  07  19    25    19.93
SMO 2013   05  07  19    30    20.02
SMO 2013   05  07  19    35    20.49
SMO 2013   05  07  19    40    20.07
SMO 2013   05  07  19    45    20.85
SMO 2013   05  07  19    50    20.41
SMO 2013   05  07  19    55    20.44
SMO 2013   05  07  20    00    20.71
SMO 2013   05  07  20    05    19.75
SMO 2013   05  07  20    10    19.54
SMO 2013   05  07  20    15    19.94
SMO 2013   05  07  20    20    19.70
SMO 2013   05  07  20    25    19.61
SMO 2013   05  07  20    30    19.44
SMO 2013   05  07  20    35    18.96
SMO 2013   05  07  20    40    19.36
SMO 2013   05  07  20    45    19.39
SMO 2013   05  07  20    50    19.30
SMO 2013   05  07  20    55    19.29
SMO 2013   05  07  21    00    19.32
SMO 2013   05  07  21    05    19.16
SMO 2013   05  07  21    10    19.20
SMO 2013   05  07  21    15    19.03
SMO 2013   05  07  21    20    19.31
SMO 2013   05  07  21    25    19.47
SMO 2013   05  07  21    30    19.23
SMO 2013   05  07  21    35    19.14
SMO 2013   05  07  21    40    18.95
SMO 2013   05  07  21    45    18.87
SMO 2013   05  07  21    50    18.68
SMO 2013   05  07  21    55    18.86
SMO 2013   05  07  22    00    18.67
SMO 2013   05  07  22    05    18.78
SMO 2013   05  07  22    10    18.58
SMO 2013   05  07  22    15    18.45
SMO 2013   05  07  22    20    18.64
SMO 2013   05  07  22    25    18.32
SMO 2013   05  07  22    30    18.13
SMO 2013   05  07  22    35    18.17
SMO 2013   05  07  22    40    18.43
SMO 2013   05  07  22    45    18.14
SMO 2013   05  07  22    50    17.88
SMO 2013   05  07  22    55    17.73
SMO 2013   05  07  23    00    18.32
SMO 2013   05  07  23    05    17.91
SMO 2013   05  07  23    10    17.99
SMO 2013   05  07  23    15    18.20
SMO 2013   05  07  23    20    18.04
